min_pullback,hard_stop,cooldown_bars,std_pct_filter,period,0
0.01,0.05,4,0.030000000000000002,30,1.594254242631904
0.01,0.05,4,0.030000000000000002,40,1.594254242631904
0.01,0.05,4,0.030000000000000002,50,1.594254242631904
0.01,0.05,4,0.030000000000000002,60,1.594254242631904
0.01,0.05,4,0.030000000000000002,70,1.594254242631904
0.01,0.05,4,0.030000000000000002,80,1.594254242631904
0.01,0.05,4,0.030000000000000002,90,1.594254242631904
0.01,0.05,4,0.035,10,1.0809668507121792
0.01,0.05,4,0.035,20,1.0809668507121792
0.01,0.05,4,0.035,30,1.0809668507121792
0.01,0.05,4,0.035,40,1.0809668507121792
0.01,0.05,4,0.035,50,1.0809668507121792
0.01,0.05,4,0.035,60,1.0809668507121792
0.01,0.05,4,0.035,70,1.0809668507121792
0.01,0.05,4,0.035,80,1.0809668507121792
0.01,0.05,4,0.035,90,1.0809668507121792
0.01,0.05,4,0.04000000000000001,10,0.48247991243483823
0.01,0.05,4,0.04000000000000001,20,0.48247991243483823
0.01,0.05,4,0.04000000000000001,30,0.48247991243483823
0.01,0.05,4,0.04000000000000001,40,0.48247991243483823
0.01,0.05,4,0.04000000000000001,50,0.48247991243483823
0.01,0.05,4,0.04000000000000001,60,0.48247991243483823
0.01,0.05,4,0.04000000000000001,70,0.48247991243483823
0.01,0.05,4,0.04000000000000001,80,0.48247991243483823
0.01,0.05,4,0.04000000000000001,90,0.48247991243483823
0.01,0.05,4,0.045000000000000005,10,-0.380173147665756
0.01,0.05,4,0.045000000000000005,20,-0.380173147665756
0.01,0.05,4,0.045000000000000005,30,-0.380173147665756
0.01,0.05,4,0.045000000000000005,40,-0.380173147665756
0.01,0.05,4,0.045000000000000005,50,-0.380173147665756
0.01,0.05,4,0.045000000000000005,60,-0.380173147665756
0.01,0.05,4,0.045000000000000005,70,-0.380173147665756
0.01,0.05,4,0.045000000000000005,80,-0.380173147665756
0.01,0.05,4,0.045000000000000005,90,-0.380173147665756
0.01,0.05,4,0.05,10,-0.5956462386462574
0.01,0.05,4,0.05,20,-0.5956462386462574
0.01,0.05,4,0.05,30,-0.5956462386462574
0.01,0.05,4,0.05,40,-0.5956462386462574
0.01,0.05,4,0.05,50,-0.5956462386462574
0.01,0.05,4,0.05,60,-0.5956462386462574
0.01,0.05,4,0.05,70,-0.5956462386462574
0.01,0.05,4,0.05,80,-0.5956462386462574
0.01,0.05,4,0.05,90,-0.5956462386462574
0.01,0.05,5,0.015,10,0.15391062711745918
0.01,0.05,5,0.015,20,0.15391062711745918
0.01,0.05,5,0.015,30,0.15391062711745918
0.01,0.05,5,0.015,40,0.15391062711745918
0.01,0.05,5,0.015,50,0.15391062711745918
0.01,0.05,5,0.015,60,0.15391062711745918
0.01,0.05,5,0.015,70,0.15391062711745918
0.01,0.05,5,0.015,80,0.15391062711745918
0.01,0.05,5,0.015,90,0.15391062711745918
0.01,0.05,5,0.02,10,0.5266533445909689
0.01,0.05,5,0.02,20,0.5266533445909689
0.01,0.05,5,0.02,30,0.5266533445909689
0.01,0.05,5,0.02,40,0.5266533445909689
0.01,0.05,5,0.02,50,0.5266533445909689
0.01,0.05,5,0.02,60,0.5266533445909689
0.01,0.05,5,0.02,70,0.5266533445909689
0.01,0.05,5,0.02,80,0.5266533445909689
0.01,0.05,5,0.02,90,0.5266533445909689
0.01,0.05,5,0.025,10,1.0178249942826063
0.01,0.05,5,0.025,20,1.0178249942826063
0.01,0.05,5,0.025,30,1.0178249942826063
0.01,0.05,5,0.025,40,1.0178249942826063
0.01,0.05,5,0.025,50,1.0178249942826063
0.01,0.05,5,0.025,60,1.0178249942826063
0.01,0.05,5,0.025,70,1.0178249942826063
0.01,0.05,5,0.025,80,1.0178249942826063
0.01,0.05,5,0.025,90,1.0178249942826063
0.01,0.05,5,0.030000000000000002,10,0.8239059716903843
0.01,0.05,5,0.030000000000000002,20,0.8239059716903843
0.01,0.05,5,0.030000000000000002,30,0.8239059716903843
0.01,0.05,5,0.030000000000000002,40,0.8239059716903843
0.01,0.05,5,0.030000000000000002,50,0.8239059716903843
0.01,0.05,5,0.030000000000000002,60,0.8239059716903843
0.01,0.05,5,0.030000000000000002,70,0.8239059716903843
0.01,0.05,5,0.030000000000000002,80,0.8239059716903843
0.01,0.05,5,0.030000000000000002,90,0.8239059716903843
0.01,0.05,5,0.035,10,0.4613436875549488
0.01,0.05,5,0.035,20,0.4613436875549488
0.01,0.05,5,0.035,30,0.4613436875549488
0.01,0.05,5,0.035,40,0.4613436875549488
0.01,0.05,5,0.035,50,0.4613436875549488
0.01,0.05,5,0.035,60,0.4613436875549488
0.01,0.05,5,0.035,70,0.4613436875549488
0.01,0.05,5,0.035,80,0.4613436875549488
0.01,0.05,5,0.035,90,0.4613436875549488
0.01,0.05,5,0.04000000000000001,10,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,20,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,30,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,40,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,50,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,60,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,70,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,80,-0.02574653555339974
0.01,0.05,5,0.04000000000000001,90,-0.02574653555339974
0.01,0.05,5,0.045000000000000005,10,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,20,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,30,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,40,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,50,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,60,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,70,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,80,-0.5892118928194101
0.01,0.05,5,0.045000000000000005,90,-0.5892118928194101
0.01,0.05,5,0.05,10,-0.7411099543249747
0.01,0.05,5,0.05,20,-0.7411099543249747
0.01,0.05,5,0.05,30,-0.7411099543249747
0.01,0.05,5,0.05,40,-0.7411099543249747
0.01,0.05,5,0.05,50,-0.7411099543249747
0.01,0.05,5,0.05,60,-0.7411099543249747
0.01,0.05,5,0.05,70,-0.7411099543249747
0.01,0.05,5,0.05,80,-0.7411099543249747
0.01,0.05,5,0.05,90,-0.7411099543249747
0.01,0.05,6,0.015,10,0.3792625968611867
0.01,0.05,6,0.015,20,0.3792625968611867
0.01,0.05,6,0.015,30,0.3792625968611867
0.01,0.05,6,0.015,40,0.3792625968611867
0.01,0.05,6,0.015,50,0.3792625968611867
0.01,0.05,6,0.015,60,0.3792625968611867
0.01,0.05,6,0.015,70,0.3792625968611867
0.01,0.05,6,0.015,80,0.3792625968611867
0.01,0.05,6,0.015,90,0.3792625968611867
0.01,0.05,6,0.02,10,0.43835346924179036
0.01,0.05,6,0.02,20,0.43835346924179036
0.01,0.05,6,0.02,30,0.43835346924179036
0.01,0.05,6,0.02,40,0.43835346924179036
0.01,0.05,6,0.02,50,0.43835346924179036
0.01,0.05,6,0.02,60,0.43835346924179036
0.01,0.05,6,0.02,70,0.43835346924179036
0.01,0.05,6,0.02,80,0.43835346924179036
0.01,0.05,6,0.02,90,0.43835346924179036
0.01,0.05,6,0.025,10,1.3473472581952528
0.01,0.05,6,0.025,20,1.3473472581952528
0.01,0.05,6,0.025,30,1.3473472581952528
0.01,0.05,6,0.025,40,1.3473472581952528
0.01,0.05,6,0.025,50,1.3473472581952528
0.01,0.05,6,0.025,60,1.3473472581952528
0.01,0.05,6,0.025,70,1.3473472581952528
0.01,0.05,6,0.025,80,1.3473472581952528
0.01,0.05,6,0.025,90,1.3473472581952528
0.01,0.05,6,0.030000000000000002,10,0.9986762685167861
0.01,0.05,6,0.030000000000000002,20,0.9986762685167861
0.01,0.05,6,0.030000000000000002,30,0.9986762685167861
0.01,0.05,6,0.030000000000000002,40,0.9986762685167861
0.01,0.05,6,0.030000000000000002,50,0.9986762685167861
0.01,0.05,6,0.030000000000000002,60,0.9986762685167861
0.01,0.05,6,0.030000000000000002,70,0.9986762685167861
0.01,0.05,6,0.030000000000000002,80,0.9986762685167861
0.01,0.05,6,0.030000000000000002,90,0.9986762685167861
0.01,0.05,6,0.035,10,0.8219514492961857
0.01,0.05,6,0.035,20,0.8219514492961857
0.01,0.05,6,0.035,30,0.8219514492961857
0.01,0.05,6,0.035,40,0.8219514492961857
0.01,0.05,6,0.035,50,0.8219514492961857
0.01,0.05,6,0.035,60,0.8219514492961857
0.01,0.05,6,0.035,70,0.8219514492961857
0.01,0.05,6,0.035,80,0.8219514492961857
0.01,0.05,6,0.035,90,0.8219514492961857
0.01,0.05,6,0.04000000000000001,10,0.3305679764495376
0.01,0.05,6,0.04000000000000001,20,0.3305679764495376
0.01,0.05,6,0.04000000000000001,30,0.3305679764495376
0.01,0.05,6,0.04000000000000001,40,0.3305679764495376
0.01,0.05,6,0.04000000000000001,50,0.3305679764495376
0.01,0.05,6,0.04000000000000001,60,0.3305679764495376
0.01,0.05,6,0.04000000000000001,70,0.3305679764495376
0.01,0.05,6,0.04000000000000001,80,0.3305679764495376
0.01,0.05,6,0.04000000000000001,90,0.3305679764495376
0.01,0.05,6,0.045000000000000005,10,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,20,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,30,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,40,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,50,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,60,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,70,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,80,-0.3890972742748855
0.01,0.05,6,0.045000000000000005,90,-0.3890972742748855
0.01,0.05,6,0.05,10,-0.5511030889859263
0.01,0.05,6,0.05,20,-0.5511030889859263
0.01,0.05,6,0.05,30,-0.5511030889859263
0.01,0.05,6,0.05,40,-0.5511030889859263
0.01,0.05,6,0.05,50,-0.5511030889859263
0.01,0.05,6,0.05,60,-0.5511030889859263
0.01,0.05,6,0.05,70,-0.5511030889859263
0.01,0.05,6,0.05,80,-0.5511030889859263
0.01,0.05,6,0.05,90,-0.5511030889859263
0.01,0.05,7,0.015,10,0.12409661612347443
0.01,0.05,7,0.015,20,0.12409661612347443
0.01,0.05,7,0.015,30,0.12409661612347443
0.01,0.05,7,0.015,40,0.12409661612347443
0.01,0.05,7,0.015,50,0.12409661612347443
0.01,0.05,7,0.015,60,0.12409661612347443
0.01,0.05,7,0.015,70,0.12409661612347443
0.01,0.05,7,0.015,80,0.12409661612347443
0.01,0.05,7,0.015,90,0.12409661612347443
0.01,0.05,7,0.02,10,0.4226808511977279
0.01,0.05,7,0.02,20,0.4226808511977279
0.01,0.05,7,0.02,30,0.4226808511977279
0.01,0.05,7,0.02,40,0.4226808511977279
0.01,0.05,7,0.02,50,0.4226808511977279
0.01,0.05,7,0.02,60,0.4226808511977279
0.01,0.05,7,0.02,70,0.4226808511977279
0.01,0.05,7,0.02,80,0.4226808511977279
0.01,0.05,7,0.02,90,0.4226808511977279
0.01,0.05,7,0.025,10,1.6079960969496354
0.01,0.05,7,0.025,20,1.6079960969496354
0.01,0.05,7,0.025,30,1.6079960969496354
0.01,0.05,7,0.025,40,1.6079960969496354
0.01,0.05,7,0.025,50,1.6079960969496354
0.01,0.05,7,0.025,60,1.6079960969496354
0.01,0.05,7,0.025,70,1.6079960969496354
0.01,0.05,7,0.025,80,1.6079960969496354
0.01,0.05,7,0.025,90,1.6079960969496354
0.01,0.05,7,0.030000000000000002,10,1.2248651332310376
0.01,0.05,7,0.030000000000000002,20,1.2248651332310376
0.01,0.05,7,0.030000000000000002,30,1.2248651332310376
0.01,0.05,7,0.030000000000000002,40,1.2248651332310376
0.01,0.05,7,0.030000000000000002,50,1.2248651332310376
0.01,0.05,7,0.030000000000000002,60,1.2248651332310376
0.01,0.05,7,0.030000000000000002,70,1.2248651332310376
0.01,0.05,7,0.030000000000000002,80,1.2248651332310376
0.01,0.05,7,0.030000000000000002,90,1.2248651332310376
0.01,0.05,7,0.035,10,1.027974521128827
0.01,0.05,7,0.035,20,1.027974521128827
0.01,0.05,7,0.035,30,1.027974521128827
0.01,0.05,7,0.035,40,1.027974521128827
0.01,0.05,7,0.035,50,1.027974521128827
0.01,0.05,7,0.035,60,1.027974521128827
0.01,0.05,7,0.035,70,1.027974521128827
0.01,0.05,7,0.035,80,1.027974521128827
0.01,0.05,7,0.035,90,1.027974521128827
0.01,0.05,7,0.04000000000000001,10,0.4889607703108868
0.01,0.05,7,0.04000000000000001,20,0.4889607703108868
0.01,0.05,7,0.04000000000000001,30,0.4889607703108868
0.01,0.05,7,0.04000000000000001,40,0.4889607703108868
0.01,0.05,7,0.04000000000000001,50,0.4889607703108868
0.01,0.05,7,0.04000000000000001,60,0.4889607703108868
0.01,0.05,7,0.04000000000000001,70,0.4889607703108868
0.01,0.05,7,0.04000000000000001,80,0.4889607703108868
0.01,0.05,7,0.04000000000000001,90,0.4889607703108868
0.01,0.05,7,0.045000000000000005,10,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,20,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,30,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,40,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,50,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,60,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,70,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,80,-0.28801798568118775
0.01,0.05,7,0.045000000000000005,90,-0.28801798568118775
0.01,0.05,7,0.05,10,-0.47910972329487556
0.01,0.05,7,0.05,20,-0.47910972329487556
0.01,0.05,7,0.05,30,-0.47910972329487556
0.01,0.05,7,0.05,40,-0.47910972329487556
0.01,0.05,7,0.05,50,-0.47910972329487556
0.01,0.05,7,0.05,60,-0.47910972329487556
0.01,0.05,7,0.05,70,-0.47910972329487556
0.01,0.05,7,0.05,80,-0.47910972329487556
0.01,0.05,7,0.05,90,-0.47910972329487556
0.01,0.05,8,0.015,10,0.9574379294457509
0.01,0.05,8,0.015,20,0.9574379294457509
0.01,0.05,8,0.015,30,0.9574379294457509
0.01,0.05,8,0.015,40,0.9574379294457509
0.01,0.05,8,0.015,50,0.9574379294457509
0.01,0.05,8,0.015,60,0.9574379294457509
0.01,0.05,8,0.015,70,0.9574379294457509
0.01,0.05,8,0.015,80,0.9574379294457509
0.01,0.05,8,0.015,90,0.9574379294457509
0.01,0.05,8,0.02,10,1.5688100973558843
0.01,0.05,8,0.02,20,1.5688100973558843
0.01,0.05,8,0.02,30,1.5688100973558843
0.01,0.05,8,0.02,40,1.5688100973558843
0.01,0.05,8,0.02,50,1.5688100973558843
0.01,0.05,8,0.02,60,1.5688100973558843
0.01,0.05,8,0.02,70,1.5688100973558843
0.01,0.05,8,0.02,80,1.5688100973558843
0.01,0.05,8,0.02,90,1.5688100973558843
0.01,0.05,8,0.025,10,1.6727222896074316
0.01,0.05,8,0.025,20,1.6727222896074316
0.01,0.05,8,0.025,30,1.6727222896074316
0.01,0.05,8,0.025,40,1.6727222896074316
0.01,0.05,8,0.025,50,1.6727222896074316
0.01,0.05,8,0.025,60,1.6727222896074316
0.01,0.05,8,0.025,70,1.6727222896074316
0.01,0.05,8,0.025,80,1.6727222896074316
0.01,0.05,8,0.025,90,1.6727222896074316
0.01,0.05,8,0.030000000000000002,10,1.2891114800313765
0.01,0.05,8,0.030000000000000002,20,1.2891114800313765
0.01,0.05,8,0.030000000000000002,30,1.2891114800313765
0.01,0.05,8,0.030000000000000002,40,1.2891114800313765
0.01,0.05,8,0.030000000000000002,50,1.2891114800313765
0.01,0.05,8,0.030000000000000002,60,1.2891114800313765
0.01,0.05,8,0.030000000000000002,70,1.2891114800313765
0.01,0.05,8,0.030000000000000002,80,1.2891114800313765
0.01,0.05,8,0.030000000000000002,90,1.2891114800313765
0.01,0.05,8,0.035,10,1.0872373322670248
0.01,0.05,8,0.035,20,1.0872373322670248
0.01,0.05,8,0.035,30,1.0872373322670248
0.01,0.05,8,0.035,40,1.0872373322670248
0.01,0.05,8,0.035,50,1.0872373322670248
0.01,0.05,8,0.035,60,1.0872373322670248
0.01,0.05,8,0.035,70,1.0872373322670248
0.01,0.05,8,0.035,80,1.0872373322670248
0.01,0.05,8,0.035,90,1.0872373322670248
0.01,0.05,8,0.04000000000000001,10,0.5481727948774421
0.01,0.05,8,0.04000000000000001,20,0.5481727948774421
0.01,0.05,8,0.04000000000000001,30,0.5481727948774421
0.01,0.05,8,0.04000000000000001,40,0.5481727948774421
0.01,0.05,8,0.04000000000000001,50,0.5481727948774421
0.01,0.05,8,0.04000000000000001,60,0.5481727948774421
0.01,0.05,8,0.04000000000000001,70,0.5481727948774421
0.01,0.05,8,0.04000000000000001,80,0.5481727948774421
0.01,0.05,8,0.04000000000000001,90,0.5481727948774421
0.01,0.05,8,0.045000000000000005,10,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,20,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,30,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,40,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,50,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,60,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,70,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,80,-0.28801798568118775
0.01,0.05,8,0.045000000000000005,90,-0.28801798568118775
0.01,0.05,8,0.05,10,-0.47910972329487556
0.01,0.05,8,0.05,20,-0.47910972329487556
0.01,0.05,8,0.05,30,-0.47910972329487556
0.01,0.05,8,0.05,40,-0.47910972329487556
0.01,0.05,8,0.05,50,-0.47910972329487556
0.01,0.05,8,0.05,60,-0.47910972329487556
0.01,0.05,8,0.05,70,-0.47910972329487556
0.01,0.05,8,0.05,80,-0.47910972329487556
0.01,0.05,8,0.05,90,-0.47910972329487556
0.01,0.05,9,0.015,10,1.6949692217965906
0.01,0.05,9,0.015,20,1.6949692217965906
0.01,0.05,9,0.015,30,1.6949692217965906
0.01,0.05,9,0.015,40,1.6949692217965906
0.01,0.05,9,0.015,50,1.6949692217965906
0.01,0.05,9,0.015,60,1.6949692217965906
0.01,0.05,9,0.015,70,1.6949692217965906
0.01,0.05,9,0.015,80,1.6949692217965906
0.01,0.05,9,0.015,90,1.6949692217965906
0.01,0.05,9,0.02,10,1.7769654956439358
0.01,0.05,9,0.02,20,1.7769654956439358
0.01,0.05,9,0.02,30,1.7769654956439358
0.01,0.05,9,0.02,40,1.7769654956439358
0.01,0.05,9,0.02,50,1.7769654956439358
0.01,0.05,9,0.02,60,1.7769654956439358
0.01,0.05,9,0.02,70,1.7769654956439358
0.01,0.05,9,0.02,80,1.7769654956439358
0.01,0.05,9,0.02,90,1.7769654956439358
0.01,0.05,9,0.025,10,2.340453820455178
0.01,0.05,9,0.025,20,2.340453820455178
0.01,0.05,9,0.025,30,2.340453820455178
0.01,0.05,9,0.025,40,2.340453820455178
0.01,0.05,9,0.025,50,2.340453820455178
0.01,0.05,9,0.025,60,2.340453820455178
0.01,0.05,9,0.025,70,2.340453820455178
0.01,0.05,9,0.025,80,2.340453820455178
0.01,0.05,9,0.025,90,2.340453820455178
0.01,0.05,9,0.030000000000000002,10,1.8687424940220343
0.01,0.05,9,0.030000000000000002,20,1.8687424940220343
0.01,0.05,9,0.030000000000000002,30,1.8687424940220343
0.01,0.05,9,0.030000000000000002,40,1.8687424940220343
0.01,0.05,9,0.030000000000000002,50,1.8687424940220343
0.01,0.05,9,0.030000000000000002,60,1.8687424940220343
0.01,0.05,9,0.030000000000000002,70,1.8687424940220343
0.01,0.05,9,0.030000000000000002,80,1.8687424940220343
0.01,0.05,9,0.030000000000000002,90,1.8687424940220343
0.01,0.05,9,0.035,10,1.5982813020193745
0.01,0.05,9,0.035,20,1.5982813020193745
0.01,0.05,9,0.035,30,1.5982813020193745
0.01,0.05,9,0.035,40,1.5982813020193745
0.01,0.05,9,0.035,50,1.5982813020193745
0.01,0.05,9,0.035,60,1.5982813020193745
0.01,0.05,9,0.035,70,1.5982813020193745
0.01,0.05,9,0.035,80,1.5982813020193745
0.01,0.05,9,0.035,90,1.5982813020193745
0.01,0.05,9,0.04000000000000001,10,0.9308262730676472
0.01,0.05,9,0.04000000000000001,20,0.9308262730676472
0.01,0.05,9,0.04000000000000001,30,0.9308262730676472
0.01,0.05,9,0.04000000000000001,40,0.9308262730676472
0.01,0.05,9,0.04000000000000001,50,0.9308262730676472
0.01,0.05,9,0.04000000000000001,60,0.9308262730676472
0.01,0.05,9,0.04000000000000001,70,0.9308262730676472
0.01,0.05,9,0.04000000000000001,80,0.9308262730676472
0.01,0.05,9,0.04000000000000001,90,0.9308262730676472
0.01,0.05,9,0.045000000000000005,10,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,20,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,30,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,40,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,50,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,60,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,70,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,80,-0.1584799794626262
0.01,0.05,9,0.045000000000000005,90,-0.1584799794626262
0.01,0.05,9,0.05,10,-0.43340940284735147
0.01,0.05,9,0.05,20,-0.43340940284735147
0.01,0.05,9,0.05,30,-0.43340940284735147
0.01,0.05,9,0.05,40,-0.43340940284735147
0.01,0.05,9,0.05,50,-0.43340940284735147
0.01,0.05,9,0.05,60,-0.43340940284735147
0.01,0.05,9,0.05,70,-0.43340940284735147
0.01,0.05,9,0.05,80,-0.43340940284735147
0.01,0.05,9,0.05,90,-0.43340940284735147
0.01,0.060000000000000005,3,0.015,10,0.7740965827234843
0.01,0.060000000000000005,3,0.015,20,0.7740965827234843
0.01,0.060000000000000005,3,0.015,30,0.7740965827234843
0.01,0.060000000000000005,3,0.015,40,0.7740965827234843
0.01,0.060000000000000005,3,0.015,50,0.7740965827234843
0.01,0.060000000000000005,3,0.015,60,0.7740965827234843
0.01,0.060000000000000005,3,0.015,70,0.7740965827234843
0.01,0.060000000000000005,3,0.015,80,0.7740965827234843
0.01,0.060000000000000005,3,0.015,90,0.7740965827234843
0.01,0.060000000000000005,3,0.02,10,1.4360137311407226
